query_id,doc_id
q1,643
q1,8935
q1,9949
q1,13048
q1,13622
q1,17242
q1,18004
q1,22665
q1,27287
q1,27331
q1,30243
q1,30845
q1,31879
q1,36460
q1,38145
q1,44271
q1,44319
q1,48327
q1,49123
q1,50434
q1,50598
q1,56281
q1,57793
q1,59081
q1,60736
q1,69523
q1,69561
q1,70740
q1,75693
q1,82441
q1,88264
q1,88388
q1,88395
q1,93782
q1,96560
q1,103932
q1,104094
q2,54
q2,242
q2,1266
q2,1760
q2,2854
q2,4618
q2,4928
q2,5292
q2,6651
q2,7791
q2,8303
q2,8467
q2,9092
q2,9472
q2,9986
q2,10102
q2,11184
q2,11781
q2,12161
q2,12169
q2,12172
q2,12697
q2,12768
q2,13630
q2,13952
q2,14689
q2,14941
q2,15654
q2,16611
q2,17466
q2,18321
q2,18672
q2,18903
q2,19000
q2,19290
q2,20040
q2,20586
q2,20872
q2,21089
q2,22119
q2,22444
q2,23112
q2,23161
q2,23212
q2,23580
q2,24015
q2,24299
q2,24307
q2,24793
q2,25944
q2,26676
q2,26688
q2,27173
q2,27448
q2,27705
q2,27769
q2,28938
q2,30111
q2,30320
q2,30786
q2,31213
q2,31441
q2,32625
q2,32677
q2,33928
q2,34430
q2,36678
q2,36718
q2,37983
q2,39103
q2,39454
q2,39576
q2,39848
q2,39925
q2,40205
q2,40368
q2,40853
q2,41370
q2,42166
q2,42174
q2,43107
q2,43754
q2,43848
q2,46632
q2,46834
q2,47443
q2,47450
q2,48076
q2,48312
q2,49094
q2,49242
q2,49654
q2,50163
q2,50318
q2,51094
q2,51335
q2,51343
q2,51480
q2,52127
q2,52164
q2,52201
q2,52214
q2,52852
q2,52940
q2,53271
q2,53641
q2,53778
q2,54055
q2,54147
q2,54177
q2,54491
q2,55182
q2,57088
q2,57142
q2,58446
q2,58680
q2,59354
q2,59938
q2,60156
q2,60194
q2,60857
q2,60993
q2,61278
q2,61492
q2,62343
q2,62829
q2,63249
q2,63363
q2,64511
q2,64823
q2,65502
q2,65674
q2,65717
q2,66546
q2,66647
q2,67144
q2,67211
q2,67309
q2,68194
q2,69635
q2,69865
q2,70363
q2,70791
q2,71574
q2,72294
q2,72753
q2,73637
q2,73751
q2,74185
q2,74349
q2,74381
q2,74434
q2,75113
q2,75596
q2,75988
q2,76973
q2,76997
q2,77526
q2,78050
q2,78415
q2,78773
q2,80225
q2,80641
q2,81755
q2,82241
q2,82386
q2,83516
q2,84245
q2,84605
q2,84781
q2,84802
q2,84937
q2,85432
q2,85926
q2,86637
q2,87240
q2,87566
q2,87848
q2,87863
q2,88465
q2,90328
q2,90365
q2,90690
q2,91210
q2,91250
q2,91563
q2,91692
q2,92438
q2,92454
q2,92611
q2,93013
q2,93164
q2,93315
q2,94105
q2,94235
q2,95024
q2,95337
q2,95949
q2,96371
q2,96545
q2,96861
q2,97384
q2,97954
q2,97989
q2,98129
q2,98255
q2,98407
q2,98849
q2,99584
q2,100237
q2,100863
q2,101052
q2,101745
q2,102097
q2,102970
q2,103115
q2,103256
q2,104566
q2,105120
q2,106020
q2,106321
q2,106637
q2,106771
q2,106846
q2,108278
q2,108303
q2,108662
q2,108675
q2,108807
q2,109778
q2,110409
q2,110479
q2,113227
q2,113329
q2,114034
q2,114240
q3,1146
q3,3062
q3,3164
q3,3656
q3,4799
q3,5246
q3,5401
q3,5493
q3,6409
q3,6620
q3,7434
q3,7467
q3,8088
q3,8153
q3,8663
q3,9389
q3,9518
q3,10543
q3,10630
q3,10722
q3,11789
q3,12578
q3,13946
q3,14030
q3,14388
q3,14668
q3,15881
q3,16480
q3,16497
q3,16689
q3,16778
q3,16919
q3,17015
q3,17643
q3,17729
q3,19006
q3,19415
q3,19691
q3,20081
q3,20536
q3,20594
q3,20615
q3,22350
q3,22783
q3,23708
q3,24433
q3,24523
q3,26264
q3,26588
q3,26621
q3,27214
q3,30533
q3,31708
q3,31770
q3,32114
q3,32266
q3,34048
q3,34528
q3,34638
q3,35996
q3,36514
q3,36965
q3,40191
q3,40270
q3,40877
q3,41656
q3,44386
q3,44598
q3,45666
q3,46141
q3,46448
q3,46487
q3,46669
q3,46745
q3,47887
q3,48946
q3,49086
q3,49130
q3,51921
q3,52206
q3,53023
q3,53075
q3,53484
q3,54366
q3,54405
q3,54768
q3,55246
q3,55617
q3,55743
q3,56891
q3,57118
q3,57320
q3,57971
q3,58146
q3,58830
q3,59021
q3,59073
q3,60514
q3,60853
q3,61081
q3,61658
q3,61792
q3,61822
q3,62029
q3,62100
q3,62326
q3,63531
q3,64220
q3,65035
q3,65817
q3,65982
q3,66366
q3,67082
q3,67235
q3,68919
q3,69125
q3,69561
q3,71415
q3,71503
q3,71767
q3,73228
q3,74033
q3,74833
q3,75490
q3,75872
q3,76542
q3,77613
q3,77787
q3,78652
q3,80004
q3,81288
q3,81435
q3,82270
q3,82732
q3,83176
q3,83446
q3,84142
q3,84506
q3,85525
q3,86669
q3,86976
q3,87392
q3,87841
q3,87906
q3,87976
q3,88045
q3,88703
q3,89443
q3,89727
q3,90751
q3,91497
q3,91900
q3,92005
q3,92932
q3,94153
q3,94338
q3,94690
q3,94868
q3,94884
q3,94987
q3,95857
q3,98362
q3,99051
q3,99102
q3,100268
q3,100546
q3,100596
q3,102504
q3,102688
q3,102808
q3,102986
q3,103662
q3,104039
q3,106436
q3,107030
q3,109083
q3,109099
q3,109264
q3,109851
q3,110758
q3,111164
q3,113151
q3,113243
q3,113890
q3,114165
q3,114205
q3,114639
q3,114747
q4,286
q4,342
q4,383
q4,461
q4,497
q4,533
q4,540
q4,598
q4,605
q4,627
q4,635
q4,651
q4,676
q4,732
q4,755
q4,768
q4,776
q4,783
q4,792
q4,800
q4,899
q4,923
q4,931
q4,939
q4,951
q4,967
q4,975
q4,1062
q4,1070
q4,1084
q4,1100
q4,1108
q4,1114
q4,1130
q4,1150
q4,1158
q4,1227
q4,1242
q4,1250
q4,1258
q4,1390
q4,1397
q4,1445
q4,1452
q4,1460
q4,1468
q4,1473
q4,1481
q4,1513
q4,1629
q4,1634
q4,1656
q4,1718
q4,1734
q4,1772
q4,1776
q4,1806
q4,1886
q4,1900
q4,1924
q4,2026
q4,2064
q4,2069
q4,2085
q4,2115
q4,2130
q4,2153
q4,2177
q4,2192
q4,2216
q4,2309
q4,2316
q4,2330
q4,2338
q4,2393
q4,2432
q4,2506
q4,2512
q4,2536
q4,2589
q4,2597
q4,2625
q4,2654
q4,2662
q4,2716
q4,2724
q4,2732
q4,2756
q4,2771
q4,2810
q4,2824
q4,2832
q4,2839
q4,2870
q4,2941
q4,2977
q4,3023
q4,3039
q4,3062
q4,3084
q4,3113
q4,3183
q4,3284
q4,3305
q4,3335
q4,3357
q4,3365
q4,3389
q4,3413
q4,3421
q4,3441
q4,3472
q4,3495
q4,3569
q4,3577
q4,3664
q4,3699
q4,3799
q4,3819
q4,3873
q4,3961
q4,3969
q4,3993
q4,4001
q4,4005
q4,4025
q4,4030
q4,4045
q4,4107
q4,4113
q4,4137
q4,4175
q4,4207
q4,4215
q4,4243
q4,4251
q4,4298
q4,4310
q4,4332
q4,4396
q4,4441
q4,4484
q4,4530
q4,4561
q4,4569
q4,4585
q4,4626
q4,4716
q4,4739
q4,4779
q4,4786
q4,4806
q4,4821
q4,4832
q4,4872
q4,4880
q4,4896
q4,5082
q4,5098
q4,5106
q4,5122
q4,5138
q4,5146
q4,5157
q4,5181
q4,5224
q4,5232
q4,5246
q4,5254
q4,5270
q4,5323
q4,5328
q4,5415
q4,5421
q4,5451
q4,5461
q4,5485
q4,5516
q4,5540
q4,5548
q4,5558
q4,5667
q4,5683
q4,5689
q4,5727
q4,5735
q4,5788
q4,5836
q4,5984
q4,6060
q4,6115
q4,6122
q4,6130
q4,6154
q4,6187
q4,6203
q4,6211
q4,6219
q4,6241
q4,6264
q4,6280
q4,6293
q4,6301
q4,6317
q4,6325
q4,6341
q4,6362
q4,6393
q4,6511
q4,6527
q4,6535
q4,6539
q4,6562
q4,6620
q4,6628
q4,6659
q4,6667
q4,6675
q4,6707
q4,6846
q4,6878
q4,6894
q4,6922
q4,6930
q4,6938
q4,6954
q4,6972
q4,6984
q4,7016
q4,7024
q4,7035
q4,7073
q4,7135
q4,7177
q4,7197
q4,7291
q4,7339
q4,7373
q4,7388
q4,7473
q4,7481
q4,7484
q4,7506
q4,7512
q4,7632
q4,7663
q4,7679
q4,7695
q4,7702
q4,7733
q4,7753
q4,7798
q4,7829
q4,7850
q4,7858
q4,7866
q4,7881
q4,7889
q4,7931
q4,7939
q4,8056
q4,8072
q4,8080
q4,8096
q4,8104
q4,8133
q4,8138
q4,8216
q4,8287
q4,8321
q4,8362
q4,8403
q4,8409
q4,8443
q4,8459
q4,8554
q4,8562
q4,8626
q4,8639
q4,8693
q4,8818
q4,8844
q4,8851
q4,8865
q4,8895
q4,8927
q4,8990
q4,9014
q4,9022
q4,9030
q4,9038
q4,9053
q4,9116
q4,9199
q4,9222
q4,9230
q4,9236
q4,9244
q4,9256
q4,9357
q4,9400
q4,9414
q4,9422
q4,9459
q4,9482
q4,9503
q4,9542
q4,9561
q4,9586
q4,9609
q4,9633
q4,9641
q4,9683
q4,9691
q4,9701
q4,9800
q4,9847
q4,9855
q4,9879
q4,9898
q4,9914
q4,9933
q4,10000
q4,10014
q4,10067
q4,10076
q4,10087
q4,10142
q4,10235
q4,10243
q4,10271
q4,10283
q4,10291
q4,10325
q4,10333
q4,10345
q4,10369
q4,10377
q4,10389
q4,10418
q4,10442
q4,10543
q4,10551
q4,10598
q4,10638
q4,10678
q4,10686
q4,10695
q4,10706
q4,10738
q4,10746
q4,10779
q4,10787
q4,10792
q4,10890
q4,10973
q4,11015
q4,11058
q4,11189
q4,11196
q4,11225
q4,11291
q4,11305
q4,11313
q4,11329
q4,11334
q4,11336
q4,11343
q4,11412
q4,11449
q4,11508
q4,11524
q4,11549
q4,11581
q4,11589
q4,11612
q4,11628
q4,11635
q4,11650
q4,11720
q4,11745
q4,11760
q4,11789
q4,11831
q4,11870
q4,11885
q4,11925
q4,11957
q4,11973
q4,11981
q4,12041
q4,12069
q4,12120
q4,12145
q4,12241
q4,12295
q4,12303
q4,12434
q4,12488
q4,12512
q4,12542
q4,12550
q4,12572
q4,12586
q4,12604
q4,12611
q4,12625
q4,12707
q4,12741
q4,12757
q4,12776
q4,12784
q4,12792
q4,12835
q4,12862
q4,12892
q4,12987
q4,13011
q4,13019
q4,13026
q4,13042
q4,13056
q4,13092
q4,13112
q4,13120
q4,13129
q4,13147
q4,13153
q4,13161
q4,13339
q4,13357
q4,13420
q4,13452
q4,13460
q4,13476
q4,13483
q4,13597
q4,13611
q4,13671
q4,13930
q4,13998
q4,14006
q4,14022
q4,14030
q4,14046
q4,14074
q4,14128
q4,14146
q4,14154
q4,14162
q4,14177
q4,14185
q4,14201
q4,14251
q4,14281
q4,14343
q4,14351
q4,14359
q4,14409
q4,14417
q4,14454
q4,14469
q4,14501
q4,14544
q4,14567
q4,14586
q4,14594
q4,14607
q4,14668
q4,14679
q4,14711
q4,14733
q4,14755
q4,14770
q4,14781
q4,14789
q4,14790
q4,14835
q4,14851
q4,14859
q4,14902
q4,14907
q4,14930
q4,14947
q4,14953
q4,14962
q4,15063
q4,15071
q4,15101
q4,15116
q4,15124
q4,15139
q4,15179
q4,15220
q4,15227
q4,15248
q4,15256
q4,15264
q4,15284
q4,15360
q4,15373
q4,15421
q4,15429
q4,15437
q4,15459
q4,15462
q4,15478
q4,15500
q4,15506
q4,15519
q4,15527
q4,15534
q4,15537
q4,15554
q4,15588
q4,15613
q4,15638
q4,15681
q4,15723
q4,15729
q4,15777
q4,15785
q4,15790
q4,15854
q4,15856
q4,15872
q4,15880
q4,15989
q4,16013
q4,16037
q4,16144
q4,16195
q4,16201
q4,16206
q4,16214
q4,16217
q4,16225
q4,16244
q4,16279
q4,16287
q4,16315
q4,16345
q4,16374
q4,16433
q4,16544
q4,16559
q4,16578
q4,16624
q4,16640
q4,16648
q4,16656
q4,16710
q4,16720
q4,16740
q4,16752
q4,16813
q4,16852
q4,16872
q4,16905
q4,16961
q4,16977
q4,17015
q4,17035
q4,17083
q4,17092
q4,17107
q4,17200
q4,17215
q4,17234
q4,17298
q4,17358
q4,17407
q4,17458
q4,17496
q4,17504
q4,17528
q4,17536
q4,17574
q4,17631
q4,17643
q4,17649
q4,17663
q4,17671
q4,17736
q4,17765
q4,17840
q4,17861
q4,17879
q4,17896
q4,17904
q4,17941
q4,17995
q4,18003
q4,18044
q4,18101
q4,18139
q4,18145
q4,18149
q4,18178
q4,18188
q4,18262
q4,18345
q4,18357
q4,18442
q4,18444
q4,18456
q4,18473
q4,18474
q4,18555
q4,18563
q4,18568
q4,18588
q4,18602
q4,18605
q4,18620
q4,18689
q4,18696
q4,18724
q4,18742
q4,18783
q4,18884
q4,18909
q4,18925
q4,18936
q4,18955
q4,19037
q4,19086
q4,19102
q4,19148
q4,19175
q4,19183
q4,19227
q4,19231
q4,19237
q4,19245
q4,19285
q4,19289
q4,19290
q4,19318
q4,19356
q4,19405
q4,19446
q4,19451
q4,19475
q4,19634
q4,19651
q4,19668
q4,19687
q4,19708
q4,19712
q4,19714
q4,19734
q4,19745
q4,19752
q4,19793
q4,19804
q4,19879
q4,19882
q4,19889
q4,19905
q4,19908
q4,19916
q4,19993
q4,19995
q4,20014
q4,20043
q4,20056
q4,20103
q4,20132
q4,20202
q4,20204
q4,20231
q4,20234
q4,20242
q4,20336
q4,20347
q4,20363
q4,20416
q4,20427
q4,20428
q4,20453
q4,20461
q4,20464
q4,20493
q4,20502
q4,20541
q4,20560
q4,20572
q4,20578
q4,20582
q4,20634
q4,20655
q4,20690
q4,20697
q4,20698
q4,20712
q4,20754
q4,20794
q4,20802
q4,20818
q4,20840
q4,20855
q4,20856
q4,20887
q4,20893
q4,20901
q4,20934
q4,20937
q4,20962
q4,20967
q4,20978
q4,20979
q4,20990
q4,20998
q4,21013
q4,21044
q4,21079
q4,21081
q4,21084
q4,21095
q4,21128
q4,21136
q4,21141
q4,21146
q4,21151
q4,21169
q4,21178
q4,21181
q4,21185
q4,21188
q4,21189
q4,21294
q4,21318
q4,21326
q4,21334
q4,21433
q4,21441
q4,21452
q4,21460
q4,21468
q4,21476
q4,21517
q4,21605
q4,21642
q4,21658
q4,21673
q4,21733
q4,21741
q4,21747
q4,21755
q4,21763
q4,21771
q4,21847
q4,21862
q4,21889
q4,21903
q4,21927
q4,21964
q4,22013
q4,22042
q4,22046
q4,22162
q4,22174
q4,22190
q4,22217
q4,22258
q4,22271
q4,22285
q4,22364
q4,22402
q4,22475
q4,22489
q4,22571
q4,22574
q4,22591
q4,22605
q4,22679
q4,22685
q4,22762
q4,22806
q4,22832
q4,22893
q4,22914
q4,22929
q4,22934
q4,22972
q4,23028
q4,23034
q4,23070
q4,23081
q4,23137
q4,23145
q4,23169
q4,23180
q4,23220
q4,23285
q4,23320
q4,23340
q4,23352
q4,23369
q4,23376
q4,23420
q4,23426
q4,23435
q4,23470
q4,23502
q4,23510
q4,23530
q4,23535
q4,23545
q4,23588
q4,23644
q4,23649
q4,23669
q4,23733
q4,23743
q4,23744
q4,23786
q4,23794
q4,23809
q4,23861
q4,23904
q4,23908
q4,23910
q4,23912
q4,23928
q4,23946
q4,23974
q4,24001
q4,24037
q4,24072
q4,24096
q4,24106
q4,24136
q4,24148
q4,24167
q4,24182
q4,24208
q4,24215
q4,24217
q4,24230
q4,24248
q4,24371
q4,24386
q4,24433
q4,24460
q4,24480
q4,24492
q4,24529
q4,24549
q4,24566
q4,24587
q4,24624
q4,24626
q4,24641
q4,24668
q4,24693
q4,24715
q4,24743
q4,24827
q4,24833
q4,24838
q4,24872
q4,24884
q4,24914
q4,24922
q4,24967
q4,24977
q4,25040
q4,25042
q4,25090
q4,25116
q4,25118
q4,25126
q4,25132
q4,25133
q4,25161
q4,25234
q4,25292
q4,25300
q4,25317
q4,25326
q4,25331
q4,25347
q4,25361
q4,25367
q4,25375
q4,25407
q4,25445
q4,25473
q4,25502
q4,25525
q4,25533
q4,25545
q4,25553
q4,25627
q4,25635
q4,25649
q4,25699
q4,25705
q4,25709
q4,25729
q4,25762
q4,25797
q4,25815
q4,25864
q4,25883
q4,25934
q4,25963
q4,25973
q4,26039
q4,26047
q4,26131
q4,26143
q4,26147
q4,26165
q4,26178
q4,26228
q4,26243
q4,26309
q4,26317
q4,26395
q4,26419
q4,26460
q4,26476
q4,26501
q4,26512
q4,26525
q4,26538
q4,26542
q4,26551
q4,26553
q4,26594
q4,26608
q4,26617
q4,26665
q4,26702
q4,26714
q4,26738
q4,26742
q4,26785
q4,26790
q4,26793
q4,26804
q4,26832
q4,26854
q4,26880
q4,26883
q4,26889
q4,26897
q4,26907
q4,26945
q4,26963
q4,26983
q4,27063
q4,27076
q4,27092
q4,27094
q4,27096
q4,27109
q4,27114
q4,27123
q4,27143
q4,27150
q4,27163
q4,27179
q4,27184
q4,27248
q4,27256
q4,27266
q4,27297
q4,27312
q4,27322
q4,27400
q4,27421
q4,27430
q4,27440
q4,27452
q4,27457
q4,27470
q4,27477
q4,27495
q4,27517
q4,27519
q4,27582
q4,27596
q4,27622
q4,27635
q4,27640
q4,27654
q4,27673
q4,27684
q4,27686
q4,27701
q4,27715
q4,27738
q4,27744
q4,27770
q4,27771
q4,27780
q4,27781
q4,27785
q4,27818
q4,27847
q4,27926
q4,27929
q4,27963
q4,28001
q4,28009
q4,28023
q4,28045
q4,28052
q4,28108
q4,28168
q4,28184
q4,28235
q4,28243
q4,28259
q4,28267
q4,28588
q4,28636
q4,28644
q4,28652
q4,28675
q4,28703
q4,28749
q4,28766
q4,28798
q4,28837
q4,28844
q4,28865
q4,28909
q4,28970
q4,29001
q4,29022
q4,29030
q4,29072
q4,29101
q4,29123
q4,29131
q4,29145
q4,29153
q4,29185
q4,29233
q4,29244
q4,29250
q4,29258
q4,29266
q4,29309
q4,29333
q4,29340
q4,29385
q4,29387
q4,29398
q4,29413
q4,29419
q4,29465
q4,29473
q4,29481
q4,29489
q4,29520
q4,29527
q4,29548
q4,29556
q4,29564
q4,29627
q4,29635
q4,29643
q4,29666
q4,29682
q4,29813
q4,29829
q4,29861
q4,29882
q4,29916
q4,29953
q4,30005
q4,30067
q4,30075
q4,30087
q4,30095
q4,30119
q4,30127
q4,30149
q4,30155
q4,30165
q4,30224
q4,30256
q4,30260
q4,30276
q4,30292
q4,30441
q4,30464
q4,30509
q4,30586
q4,30599
q4,30607
q4,30701
q4,30742
q4,30749
q4,30779
q4,30794
q4,30801
q4,30830
q4,30871
q4,30885
q4,30891
q4,30937
q4,30949
q4,30961
q4,30969
q4,30985
q4,31017
q4,31199
q4,31205
q4,31235
q4,31240
q4,31255
q4,31268
q4,31284
q4,31294
q4,31300
q4,31332
q4,31364
q4,31465
q4,31496
q4,31518
q4,31549
q4,31565
q4,31656
q4,31670
q4,31693
q4,31708
q4,31716
q4,31736
q4,31778
q4,31802
q4,31810
q4,31826
q4,31831
q4,31839
q4,31847
q4,31855
q4,31945
q4,31969
q4,31993
q4,32009
q4,32208
q4,32250
q4,32277
q4,32356
q4,32369
q4,32377
q4,32404
q4,32441
q4,32479
q4,32486
q4,32594
q4,32610
q4,32639
q4,32653
q4,32661
q4,32669
q4,32701
q4,32752
q4,32760
q4,32822
q4,32830
q4,32836
q4,32851
q4,32859
q4,32936
q4,32967
q4,33023
q4,33039
q4,33077
q4,33107
q4,33179
q4,33219
q4,33227
q4,33234
q4,33240
q4,33284
q4,33347
q4,33355
q4,33367
q4,33375
q4,33391
q4,33415
q4,33423
q4,33431
q4,33439
q4,33501
q4,33532
q4,33544
q4,33551
q4,33559
q4,33575
q4,33590
q4,33606
q4,33638
q4,33646
q4,33660
q4,33694
q4,33730
q4,33765
q4,33776
q4,33792
q4,33862
q4,33869
q4,33885
q4,33893
q4,33987
q4,33994
q4,34048
q4,34056
q4,34094
q4,34109
q4,34232
q4,34240
q4,34256
q4,34283
q4,34489
q4,34528
q4,34541
q4,34577
q4,34594
q4,34609
q4,34622
q4,34662
q4,34736
q4,34752
q4,34855
q4,34896
q4,34944
q4,34952
q4,34960
q4,34968
q4,35014
q4,35089
q4,35117
q4,35125
q4,35187
q4,35226
q4,35240
q4,35349
q4,35381
q4,35389
q4,35409
q4,35448
q4,35456
q4,35511
q4,35519
q4,35555
q4,35601
q4,35638
q4,35661
q4,35664
q4,35672
q4,35688
q4,35695
q4,35700
q4,35728
q4,35744
q4,35752
q4,35808
q4,35816
q4,35824
q4,35840
q4,35877
q4,35888
q4,35904
q4,35928
q4,35951
q4,35957
q4,35970
q4,35988
q4,36103
q4,36201
q4,36215
q4,36228
q4,36244
q4,36268
q4,36284
q4,36369
q4,36377
q4,36385
q4,36393
q4,36407
q4,36412
q4,36428
q4,36452
q4,36500
q4,36514
q4,36531
q4,36590
q4,36623
q4,36662
q4,36702
q4,36757
q4,36796
q4,36827
q4,36835
q4,36867
q4,36875
q4,36880
q4,36896
q4,36904
q4,36944
q4,36973
q4,37000
q4,37008
q4,37023
q4,37044
q4,37062
q4,37077
q4,37109
q4,37164
q4,37196
q4,37204
q4,37212
q4,37228
q4,37244
q4,37251
q4,37281
q4,37378
q4,37410
q4,37426
q4,37450
q4,37480
q4,37488
q4,37584
q4,37615
q4,37631
q4,37646
q4,37676
q4,37684
q4,37696
q4,37704
q4,37718
q4,37740
q4,37748
q4,37764
q4,37771
q4,37803
q4,37818
q4,37859
q4,37864
q4,37948
q4,37962
q4,38017
q4,38036
q4,38067
q4,38090
q4,38135
q4,38142
q4,38218
q4,38266
q4,38273
q4,38281
q4,38297
q4,38389
q4,38406
q4,38450
q4,38505
q4,38544
q4,38560
q4,38568
q4,38576
q4,38592
q4,38600
q4,38623
q4,38732
q4,38752
q4,38760
q4,38918
q4,39111
q4,39119
q4,39125
q4,39141
q4,39172
q4,39202
q4,39218
q4,39242
q4,39258
q4,39274
q4,39314
q4,39350
q4,39358
q4,39364
q4,39390
q4,39430
q4,39462
q4,39489
q4,39493
q4,39500
q4,39604
q4,39612
q4,39642
q4,39658
q4,39666
q4,39674
q4,39690
q4,39720
q4,39735
q4,39820
q4,39870
q4,39902
q4,39918
q4,39959
q4,40002
q4,40071
q4,40077
q4,40093
q4,40109
q4,40137
q4,40142
q4,40197
q4,40249
q4,40316
q4,40336
q4,40412
q4,40420
q4,40439
q4,40558
q4,40566
q4,40574
q4,40582
q4,40598
q4,40603
q4,40682
q4,40690
q4,40714
q4,40721
q4,40830
q4,40845
q4,40885
q4,40907
q4,40931
q4,41061
q4,41071
q4,41106
q4,41114
q4,41175
q4,41233
q4,41312
q4,41336
q4,41362
q4,41393
q4,41397
q4,41405
q4,41428
q4,41452
q4,41477
q4,41485
q4,41493
q4,41516
q4,41524
q4,41540
q4,41563
q4,41569
q4,41577
q4,41591
q4,41599
q4,41611
q4,41619
q4,41648
q4,41716
q4,41748
q4,41756
q4,41778
q4,41873
q4,42008
q4,42154
q4,42166
q4,42181
q4,42204
q4,42220
q4,42242
q4,42249
q4,42334
q4,42373
q4,42409
q4,42425
q4,42566
q4,42578
q4,42602
q4,42631
q4,42654
q4,42688
q4,42717
q4,42733
q4,42740
q4,42748
q4,42750
q4,42761
q4,42800
q4,42808
q4,42869
q4,42892
q4,42900
q4,42939
q4,42954
q4,42970
q4,42994
q4,43018
q4,43026
q4,43032
q4,43054
q4,43077
q4,43084
q4,43121
q4,43129
q4,43137
q4,43177
q4,43197
q4,43205
q4,43253
q4,43291
q4,43299
q4,43307
q4,43405
q4,43413
q4,43445
q4,43476
q4,43483
q4,43512
q4,43536
q4,43541
q4,43549
q4,43584
q4,43592
q4,43612
q4,43746
q4,43779
q4,43799
q4,43807
q4,43813
q4,43825
q4,43856
q4,43899
q4,43945
q4,43953
q4,43977
q4,43985
q4,44004
q4,44027
q4,44192
q4,44199
q4,44244
q4,44251
q4,44259
q4,44287
q4,44295
q4,44311
q4,44334
q4,44342
q4,44394
q4,44402
q4,44432
q4,44455
q4,44463
q4,44470
q4,44582
q4,44665
q4,44689
q4,44790
q4,44794
q4,44867
q4,44938
q4,44960
q4,44991
q4,45061
q4,45109
q4,45117
q4,45141
q4,45160
q4,45168
q4,45176
q4,45183
q4,45214
q4,45230
q4,45244
q4,45260
q4,45275
q4,45307
q4,45320
q4,45332
q4,45340
q4,45364
q4,45372
q4,45460
q4,45489
q4,45496
q4,45512
q4,45555
q4,45563
q4,45571
q4,45579
q4,45632
q4,45681
q4,45713
q4,45721
q4,45745
q4,45820
q4,45828
q4,45846
q4,45862
q4,45870
q4,45878
q4,45894
q4,45924
q4,45948
q4,45964
q4,45985
q4,46044
q4,46058
q4,46087
q4,46101
q4,46117
q4,46133
q4,46141
q4,46173
q4,46181
q4,46189
q4,46212
q4,46243
q4,46251
q4,46259
q4,46317
q4,46341
q4,46373
q4,46382
q4,46390
q4,46398
q4,46457
q4,46503
q4,46535
q4,46558
q4,46574
q4,46609
q4,46614
q4,46647
q4,46676
q4,46684
q4,46690
q4,46721
q4,46737
q4,46745
q4,46770
q4,46810
q4,46910
q4,46918
q4,46925
q4,46933
q4,46949
q4,46965
q4,47038
q4,47046
q4,47054
q4,47062
q4,47077
q4,47123
q4,47131
q4,47147
q4,47170
q4,47201
q4,47235
q4,47349
q4,47397
q4,47429
q4,47437
q4,47651
q4,47682
q4,47698
q4,47706
q4,47770
q4,47871
q4,47879
q4,47895
q4,47951
q4,47959
q4,48048
q4,48064
q4,48199
q4,48228
q4,48242
q4,48296
q4,48365
q4,48378
q4,48445
q4,48447
q4,48494
q4,48561
q4,48575
q4,48583
q4,48598
q4,48705
q4,48713
q4,48729
q4,48734
q4,48742
q4,48758
q4,48781
q4,48813
q4,48836
q4,48844
q4,48861
q4,48869
q4,48901
q4,48909
q4,48917
q4,48938
q4,49020
q4,49107
q4,49138
q4,49154
q4,49162
q4,49212
q4,49228
q4,49305
q4,49313
q4,49353
q4,49442
q4,49460
q4,49472
q4,49519
q4,49535
